Review,Cleaned_Review,Label
"Chất lượng đang kiểm chứng, nhưng thấy quảng cáo có tặng khăn 3M nhưng khi nhận hàng lại không thấy?Đề nghị kiểm tra hoặc cập nhật rõ chính sách bán hàng.",chất_lượng lượng đang kiểm_chứng thấy quảng_cáo tặng khăn m khi nhận lại không_thấy đề_nghị kiểm_tra hoặc cập_nhật rõ chính_sách bán,1
"Sản phẩm chất lượng, xịt phát chảy nhựa đường ra liền. Ngon lành cành đào",chất_lượng_lượng xịt_phát chảy nhựa_đường ra liền ngon_lành cành đào,1
Đã nhận được hàng đúng như mẫu đặt nhưng ko có khăn lau tặng kèm như quảng cáo,đã nhận đúng như mẫu đặt không_có khăn lau tặng kèm như quảng_cáo,1
Có ghi tặng kèm khăn mà không thấy,ghi tặng kèm khăn không_thấy,0
Không có kèm khăn như khuyến mãi. Hàng chất lượng và đóng gói kỹ. Giao đúng như kế hoạch,không_có kèm_khăn như khuyến_mãi chất_lượng_lượng đóng_gói kỹ giao đúng như kế_hoạch,1
"Chai tẩy 3M thực sự rất hữu dụng luôn nha,trước đây khi chưa biết đến ẻm thì mình rất vất vả để loại bỏ những vết băng keo trên đồ dùng mà vẫn không sạch hết được mình thực sự khó chịu với những vết băng keo nv. Từ ngày rước ẻm về mọi chuyện nhẹ nhàng hơn nhiều! ?",chai tẩy m thực_sự rất hữu_dụng trước_đây khi chưa_biết đến ẻm rất vất_vả loại_bỏ vết băng_keo trên đồ_dùng vẫn không_sạch hết thực_sự khó_chịu vết băng keo nv ngày rước ẻm về mọi chuyện nhẹ_nhàng hơn nhiều,1
"Cảm thấy ko tin tưởng hàng này lắm, giống hàng giả khi tem dán thiếu trên hụt dưới, vết dán nhăn nheo ko chất lượng như hàng chính hãng 3M mà mình hay dùng, mọi người nên cân nhắc trước khi mua!",cảm_thấy không_tin tưởng lắm giống giả khi tem dán thiếu trên hụt dưới vết dán nhăn_nheo không_chất_lượng_lượng như chính hãng m hay dùng mọi người nên cân_nhắc trước khi mua,0
Quảng cáo mua 1 chai tặng 1 khăn 3m mà nhận hàng ko có .thất vọng shop,quảng_cáo mua chai tặng khăn m nhận không_có thất_vọng,0
Hàng chính hãng. Đóng gói cẩn thận. Chưa sài nên chưa chắ về chất lượng. Nhìn bề ngoài ổn,chính hãng đóng_gói cẩn_thận chưa_sài nên chưa_chắ về chất_lượng_lượng nhìn bề_ngoài ổn,1
"Hiệu quả sử dụng kém, làm hỏng bề mặt nếu lau trên bề mặt nhựa cứng",hiệu_quả sử_dụng kém làm hỏng bề_mặt nếu lau trên bề_mặt nhựa cứng,0
"Hàng đúng như quảng cáo, đóng gói chắc chắn. Đã dùng thử",đúng như quảng_cáo đóng_gói chắc_chắn đã dùng thử,1
"tẩy kéo cực kỳ hiệu quả, đáng tiền",tẩy kéo cực_kỳ hiệu_quả đáng tiền,1
Sản phẩm tốt. Se ung hộ lần nữa,tốt se ung_hộ nữa,1
"Giao hàng nhanh, đóng gói kỷ, sp chính hãng... đả *** trên oto dán decal, xịt một lần đợi khoảng 20s dùng vải lau nhẹ nhàng là sạch keo.",giao nhanh đóng_gói kỷ_sản_phẩm chính hãng đả trên oto dán decal xịt một đợi khoảng s dùng vải lau nhẹ_nhàng sạch keo,1
"Sản phẩm đúng mô tả, tẩy tốt các vết keo, khuyến nghị các bạn nên xịt xong tầm 3-5s lau bằng khăn ướt, hoặc khăn mềm sẽ cho hiệu quả cao, hơi nặng mùi xăng.",đúng mô_tả tẩy tốt vết keo khuyến_nghị bạn nên xịt xong tầm s lau bằng khăn ướt hoặc khăn mềm sẽ hiệu_quả cao_hơi nặng mùi xăng,1
Sản phẩm nhập chính hãng 3M. Chất lượng rất tốt. Nhưng sản xuất 11/2021 hết hạn 11/2023 nên mình cho 4 sao.,nhập chính hãng m chất_lượng_lượng rất tốt sản_xuất hết hạn nên sao,1
Dùng rất hiệu quả,dùng rất hiệu_quả,1
"Giao đúng giờ,chưa biết chất lượng ra sao vì chưa sử dụng",giao đúng giờ chưa_biết chất_lượng_lượng ra sao vì chưa_sử_dụng,1
"Không tẩy được keo phim cách nhiệt bà con nhé, xịt cả chục lần vẫn vậy.",không_tẩy keo phim cách nhiệt bà_con xịt cả chục vẫn,1
Xịt xong khoảng 10s lấy khăn lau là bay keo hết 👍,xịt xong khoảng s lấy khăn lau bay keo hết thumbs_up,1
"Dùng ok, có chút mùi gần giống xăng nhưng rửa tay là hết.",dùng tốt chút mùi gần giống xăng rửa tay hết,1
Tác dụng như kỳ vọng,tác_dụng như kỳ_vọng,1
Chất lượng nha. Hình ảnh lấy tạm thôi,chất_lượng lượng hình_ảnh lấy tạm thôi,1
"Tem dán nhăn nhúm như hàng giả, tẩy đa năng nhưng tẩy đc mỗi nhựa đường, nhựa cây thì dùng xà phòng+ nước nóng dùng cái này tốn công, nói chung ko nên mua.",tem dán nhăn_nhúm như giả_tẩy đa_năng tẩy mỗi nhựa đường_nhựa cây dùng xà_phòng nước nóng dùng cái tốn_công nói_chung không_nên mua,0
Chất lượng rất ok,chất_lượng lượng rất tốt,1
Dùng quá tốt. Keo mình dán vào cửa gỗ tìm đủ mọi cách tẩy k ra. Xịt lên đợi chút xíu r lau nhẹ đã sạch sẽ r. Còn k bị phai màu sơn trên gỗ nữa. Quá tuyệt vời,dùng quá tốt keo dán vào gỗ tìm đủ mọi cách tẩy không_ra xịt lên đợi chút_xíu lau nhẹ đã sạch_sẽ còn không_bị phai màu sơn trên gỗ nữa quá tuyệt_vời,1
"Chưa dùng thử, chưa biết thế nào, tạm để 4 sao. Sẽ quay lại review sau.",chưa_dùng thử chưa_biết thế_nào tạm sao sẽ quay lại review sau,1
Chất lượng quá tốt. Tiết kiệm đc nhiều so với đem ra tiệm.,chất_lượng lượng quá tốt tiết_kiệm nhiều so đem ra tiệm,1
Hiệu quả nhưng mùi hơi nồng.,hiệu_quả mùi hơi nồng,1
"Chất lượng tốt, đã thử tẩy vết keo cho hiệu quả rất tốt, tẩy sạch sẽ, mình xịt lỡ dính vào miếng giấy dán thì chữ trên đó phai màu hết, lưu ý vậy thôi",chất_lượng lượng tốt đã thử_tẩy vết keo hiệu_quả rất tốt_tẩy sạch_sẽ xịt lỡ dính vào miếng giấy dán chữ trên phai màu hết lưu_ý thôi,1
Chất lượng tuỵet vời. Tuy giá tiền cao nhưng rất xứng đáng để mua. Chùi sạch bong luôn,chất_lượng lượng tuỵet_vời tuy giá tiền cao rất xứng_đáng mua chùi sạch bong,1
Hang goi can than!,hang goi_can than,1
Sản phẩm đúng mô tả  Sử dụng tốt  Đóng gói chuẩn  Giao hàng nhanh,đúng mô_tả sử_dụng tốt đóng_gói chuẩn giao nhanh,1
"tẩy keo tốt, tẩy keo trên kính okie luôn. keo dán mấy năm vẫn tẩy tốt. tẩy nhanh và nhàn hơn so với dùng nước kì ra, và tiết kiệm hơn dùng xăng",tẩy keo tốt_tẩy keo trên kính okie keo_dán mấy năm vẫn tẩy tốt_tẩy nhanh nhàn hơn so dùng nước kì ra tiết_kiệm hơn dùng xăng,1
Sử dụng sẽ phản hồi tiếp... Trước mất là đúng hàng như app,sử_dụng sẽ phản_hồi tiếp trước mất đúng như ap,1
"mùi hơi hăng, nên đeo khẩu trang khi sử dụng, sản phẩm dùng ổn 👍",mùi hơi hăng nên đeo khẩu_trang khi sử_dụng dùng ổn thumbs_up,1
Chưa sử dụng chưa bit chất lượng thế nào,chưa_sử_dụng chưa_bit chất_lượng_lượng thế_nào,1
"Giao hàng nhanh chóng, chất lượng hợp với giá tiền",giao nhanh_chóng chất_lượng lượng hợp giá tiền,1
"Dung dịch tốt, phun lên bề mặt dính keo hoặc phun lên khăn rồi lau là sạch sẽ.",dung_dịch tốt phun lên bề_mặt dính_keo hoặc phun lên khăn lau sạch_sẽ,1
Nhờ có chai này mà mới chùi được keo dán ngoài cửa.,nhờ chai mới chùi keo dán ngoài,1
"Keo nào tẩy cũng được, kính và taplo oto ko có bị ố.",keo nào tẩy cũng kính taplo oto không_có ố,1
Sản phẩm rất tốt nên mua. Xịt xong khoảng 15 giây là di hết,rất tốt nên mua xịt xong khoảng giây di_hết,1
Giao hàng nhanh  sản phẩm tốt,giao nhanh tốt,1
"- Tẩy keo cực tốt, không làm hư nhựa cứng/mềm  - Giao nhanh 2h",tẩy keo cực tốt không_làm hư nhựa cứng_mềm giao nhanh h,1
danh tiếng 3M khiến tôi yên tâm,danh tiếng m khiến tôi yên_tâm,1
Keo tẩy ko hiệu quả nhiều.,keo tẩy không_hiệu quả nhiều,0
"Dung dịch xài tốt. tuy nhiên có mùi dung môi khi sử dụng, cần lưu ý khi xử dụng.",dung_dịch xài tốt tuy_nhiên mùi dung_môi khi sử_dụng cần lưu_ý khi xử_dụng,1
"Nhờ tiki xem lại, đơn chưa giao, chưa nhận dc, và ko thấy ai gọi giao hàng nhưng lại cập nhật là giao thành công. ??",nhờ tiki xem_lại đơn chưa_giao chưa_nhận không_thấy ai gọi giao_sản_phẩm lại cập_nhật giao thành_công,0
hàng OK. sẻ ủng hộ,tốt_sẻ ủng_hộ,1
Xịt làm mềm keo. Sau đó dùng dao rọc và khăn giấy để xử lý vài lần.,xịt làm mềm_keo sau dùng dao_rọc khăn giấy xử_lý vài,1
"Sản  phẩm tốt, giao hàng nhanh, hàng 3M chất lượng luôn tốt.",tốt giao nhanh m chất_lượng_lượng tốt,1
chat lượng quá ok,chat lượng quá tốt,1
quảng cáo đúng là quảng cáo 👎👎,quảng_cáo đúng quảng_cáo thumbs_down thumbs_down,0
Nhận hàng. Chưa về kiểm tra,nhận chưa_về kiểm_tra,1
Quá tuyệt vời,quá tuyệt_vời,1
"xài tốt, tẩy keo dính nhanh",xài tốt_tẩy keo dính nhanh,1
Rất ok,rất tốt,1
Nhận về mở ra sp đã bị gãy vòi xịt.,nhận về mở ra đã gãy vòi xịt,0
"quá êm, keo dính cở nào xịt một phát là rã ra nhay",quá êm_keo dính cở nào xịt một phát rã ra nhay,1
Đây sản phẩm nên có đặc biệt là các bạn tính tái sử dụng chai lọ thuỷ tinh nhưng hay bị dính vết keo từ nhãn sản phẩm,đây nên đặc_biệt bạn tính tái_sử_dụng chai lọ thủy_tinh hay dính vết keo nhãn,1
"đúng như quảng cáo, xịt lên là đã thấy vết nhựa đường bị hòa tan rồi, lau lại là sạch. ae cẩn thận thì rửa lại bằng nước rửa xe nữa là ok",đúng như quảng_cáo xịt lên đã thấy vết nhựa_đường hòa tan lau lại sạch ae cẩn_thận rửa lại bằng nước rửa xe nữa tốt,1
Đã dùng sản phẩm tấy sạch nhựa đường bám trên xe lâu ngày vẫn tẩy bình thường mọi người nên mua sử dụng tẩy nhựa đường keo dán rất tiện lợi tẩy sạch keo bám cứng đầu không gây trầy xước sơn,đã dùng tấy sạch nhựa_đường bám trên xe lâu ngày vẫn tẩy bình_thường mọi người nên mua sử_dụng tẩy nhựa_đường keo_dán rất tiện_lợi tẩy sạch keo bám cứng_đầu không_gây trầy_xước sơn,1
"Hàng dùng rất tốt. Đây chắc là chai thứ 5-6 mình mua. Dùng tẩy keo, nhựa đường, vệ sinh xe,pô xe cũng tốt ( nếu dùng pô cacbon thật thì chỉ nên dùng nước rửa xe chuyên dụng thôi nhé)",dùng rất tốt đây chắc chai thứ mua dùng tẩy keo nhựa_đường vệ_sinh xe pô xe cũng tốt nếu dùng pô cacbon thật chỉ nên dùng nước rửa xe chuyên_dụng thôi,1
"Cái này thật sự hay ho nha. Xịt lên để tí, lấy đồ đẩy ngang 1 cái là trốc lên dễ dàng. Sạch như mới. Mấy cái sticker trẻ con dán đầy bàn ghế, bây giờ sạch luôn",cái thật_sự hay ho_nha xịt lên tí lấy đồ đẩy ngang cái trốc lên dễ_dàng sạch như mới mấy cái sticker trẻ_con dán đầy bàn_ghế bây_giờ sạch,1
"Hàng tốt, nhà vận chuyển kém. Shop nên chọn nhà vạn chuyển khác nhé.",tốt nhà vận_chuyển kém nên chọn nhà vạn chuyển khác,1
"Dịu nhẹ, tẩy ok nha",dịu nhẹ_tẩy tốt,1
"Sản phẩm 3m chất lượng, tẩy sạch keo tq!",m chất_lượng_lượng tẩy sạch keo tq,1
"tẩy nhẹ, với những vết keo siêu dính để lại thì không tẩy được.",tẩy nhẹ vết keo siêu_dính lại không_tẩy,1
Sản phẩm chính hãng. Sử dụng tốt khi tẩy keo 3M,chính hãng sử_dụng tốt khi tẩy keo m,1
"dùng tốt nên mua , ra ngoài nó chém 400k đánh bát",dùng tốt nên mua ra ngoài nó chém không_đánh bát,1
Cũng tạm thoi chị tẩy đc mấy vết dơ mới bị thoi,cũng tạm thoi chị tẩy mấy vết dơ mới thoi,0
chất lượng decal quá ok!,chất_lượng lượng decal quá tốt,1
"Tẩy keo nhựa tốt, dung tich to",tẩy keo nhựa tốt_dung tich to,1
"chả sạch j cả, phí xiền...",chả_sạch j cả phí xiền,0
"Sản phẩm nhận được như mô tả của shop, không có gì để phàn nàn!!!",nhận như mô_tả không_có gì phàn_nàn,1
Tẩy sạch,tẩy sạch,1
That su tot hon mong doi. Sach tat ca vet ban cung đâu,that_su tot_hon mong doi_sach tat ca vet ban cung đâu,1
Hàng giao như quảng cáo.ok,giao như quảng_cáo tốt,1
Hàng hieu gì phải nói,hieu gì phải nói,1
"sản phẩm tốt, chính hãng",tốt chính hãng,1
Rất hài lòng về sản phẩm này,rất hài_lòng về,1
Nói chung sản phẩm đáp ứng được nhu cầu khi vết nhựa đường nhỏ. Còn vết to và dày thì phải chà mạnh. Đã sử dụng và cho kết quả tốt.,nói_chung đáp_ứng nhu_cầu khi vết nhựa_đường nhỏ còn vết to dày thì_phải chà_mạnh đã sử_dụng kết_quả tốt,1
sản phẩm tốt trong tầm giá,tốt trong tầm giá,1
"Đánh bay các vết keo, nhựa đường dính chặt nhất, 5 sao",đánh bay vết keo nhựa_đường dính chặt nhất sao,1
Hàng sử dụng tốt,sử_dụng tốt,1
chưa tẩy sạch lắm nha nha,chưa_tẩy sạch lắm,0
Rất êm mọi người nên mua xài. Hàng của Mỹ chính hãng,rất êm mọi người nên mua xài mỹ_chính hãng,1
"Chất lượng tuyệt vời! Tiki đóng gói kỹ, giao hàng nhanh.",chất_lượng_lượng tuyệt_vời tiki đóng_gói kỹ giao nhanh,1
Tẩy khá tốt các loại keo dính,tẩy khá tốt loại keo dính,1
Tuyệt vời. Mình làm phòng thu có dán keo con *** mà tẩy phăng luôn. Rất đáng đồng tiền. Có đặt thêm 2 chai để xử lý,tuyệt_vời làm phòng thu dán keo con tẩy_phăng rất đáng đồng_tiền đặt thêm chai xử_lý,1
"Sản phẩm tốt, shop giao hàng nhanh, đóng gói cẩn thận.",tốt giao nhanh đóng_gói cẩn_thận,1
Hai long,hai long,1
Dùng oki,dùng oki,1
lau keo trên mặt bàn rất sạch,lau keo trên mặt bàn rất sạch,1
"Tróc hết sơn, bay màu đồ dùng, keo dính lên kính ko chùi được, mùi hôi nồng khó chịu",tróc hết sơn bay màu đồ_dùng keo dính lên kính không_chùi mùi hôi_nồng khó_chịu,0
"Quá xịn, tấy rất nhanh",quá xịn tấy rất nhanh,1
Dùng trên tấm nhựa dính keo của mình thì không tẩy được. Chắc chỉ phù hợp với một số trường hợp và một số bề mặt.,dùng trên tấm nhựa dính_keo không_tẩy chắc chỉ phù_hợp một_số trường_hợp một_số bề_mặt,0
dùng tốt,dùng tốt,1
đáng tiền nghen,đáng tiền nghen,1
Xài tốt,xài tốt,1
"không hài lòng vì shop giao hàng đã 1 năm, chỉ còn lại 50% thời gian sử dụng. yêu cầu shop giao hàng mới",không_hài lòng vì giao_sản_phẩm đã năm chỉ còn lại thời_gian sử_dụng yêu_cầu giao mới,0
"Sp chính hãng, 👍",chính hãng thumbs_up,1
Xài ok,xài tốt,1
"Sản phẩm tốt, tẩy keo nhẹ, tẩy sơn rất tốt.",tốt_tẩy keo nhẹ_tẩy sơn rất tốt,1
