Review,Rating,Label
"Chất lượng tốt, đã thử tẩy vết keo cho hiệu quả rất tốt, tẩy sạch sẽ, mình xịt lỡ dính vào miếng giấy dán thì chữ trên đó phai màu hết, lưu ý vậy thôi",5,1
Chất lượng tuỵet vời. Tuy giá tiền cao nhưng rất xứng đáng để mua. Chùi sạch bong luôn,5,1
Tốt,5,1
Hang goi can than!,5,1
Sản phẩm đúng mô tả  Sử dụng tốt  Đóng gói chuẩn  Giao hàng nhanh,5,1
"tẩy keo tốt, tẩy keo trên kính okie luôn. keo dán mấy năm vẫn tẩy tốt. tẩy nhanh và nhàn hơn so với dùng nước kì ra, và tiết kiệm hơn dùng xăng",5,1
Sử dụng sẽ phản hồi tiếp... Trước mất là đúng hàng như app,5,1
Tốt,5,1
Ok,5,1
Rất tốt,5,1
"mùi hơi hăng, nên đeo khẩu trang khi sử dụng, sản phẩm dùng ổn 👍",5,1
Chưa sử dụng chưa bit chất lượng thế nào,5,1
hàng tốt,5,1
"Giao hàng nhanh chóng, chất lượng hợp với giá tiền",5,1
"Dung dịch tốt, phun lên bề mặt dính keo hoặc phun lên khăn rồi lau là sạch sẽ.",5,1
Nhờ có chai này mà mới chùi được keo dán ngoài cửa.,5,1
"Keo nào tẩy cũng được, kính và taplo oto ko có bị ố.",5,1
Sản phẩm rất tốt nên mua. Xịt xong khoảng 15 giây là di hết,5,1
Giao hàng nhanh  sản phẩm tốt,5,1
"- Tẩy keo cực tốt, không làm hư nhựa cứng/mềm  - Giao nhanh 2h",5,1
danh tiếng 3M khiến tôi yên tâm,4,1
Keo tẩy ko hiệu quả nhiều.,2,0
"Dung dịch xài tốt. tuy nhiên có mùi dung môi khi sử dụng, cần lưu ý khi xử dụng.",5,1
"Nhờ tiki xem lại, đơn chưa giao, chưa nhận dc, và ko thấy ai gọi giao hàng nhưng lại cập nhật là giao thành công. ??",1,0
hàng OK. sẻ ủng hộ,5,1
Tốt,5,1
Xịt làm mềm keo. Sau đó dùng dao rọc và khăn giấy để xử lý vài lần.,5,1
"Sản  phẩm tốt, giao hàng nhanh, hàng 3M chất lượng luôn tốt.",5,1
chat lượng quá ok,5,1
quảng cáo đúng là quảng cáo 👎👎,2,0
Nhận hàng. Chưa về kiểm tra,4,1
Quá tuyệt vời,5,1
"xài tốt, tẩy keo dính nhanh",5,1
Tốt 5*****,5,1
Rất ok,5,1
Goos,5,1
Nhận về mở ra sp đã bị gãy vòi xịt.,1,0
Ok,5,1
"quá êm, keo dính cở nào xịt một phát là rã ra nhay",5,1
Rất hài lòng,5,1
Sp ok nhé,5,1
Đây sản phẩm nên có đặc biệt là các bạn tính tái sử dụng chai lọ thuỷ tinh nhưng hay bị dính vết keo từ nhãn sản phẩm,5,1
Hài lòng,4,1
"đúng như quảng cáo, xịt lên là đã thấy vết nhựa đường bị hòa tan rồi, lau lại là sạch. ae cẩn thận thì rửa lại bằng nước rửa xe nữa là ok",5,1
Đã dùng sản phẩm tấy sạch nhựa đường bám trên xe lâu ngày vẫn tẩy bình thường mọi người nên mua sử dụng tẩy nhựa đường keo dán rất tiện lợi tẩy sạch keo bám cứng đầu không gây trầy xước sơn,5,1
Sản phẩm ok,4,1
"Hàng dùng rất tốt. Đây chắc là chai thứ 5-6 mình mua. Dùng tẩy keo, nhựa đường, vệ sinh xe,pô xe cũng tốt ( nếu dùng pô cacbon thật thì chỉ nên dùng nước rửa xe chuyên dụng thôi nhé)",4,1
"Cái này thật sự hay ho nha. Xịt lên để tí, lấy đồ đẩy ngang 1 cái là trốc lên dễ dàng. Sạch như mới. Mấy cái sticker trẻ con dán đầy bàn ghế, bây giờ sạch luôn",5,1
"Hàng tốt, nhà vận chuyển kém. Shop nên chọn nhà vạn chuyển khác nhé.",4,1
"Dịu nhẹ, tẩy ok nha",4,1
"Sản phẩm 3m chất lượng, tẩy sạch keo tq!",5,1
"tẩy nhẹ, với những vết keo siêu dính để lại thì không tẩy được.",4,1
Sản phẩm chính hãng. Sử dụng tốt khi tẩy keo 3M,5,1
"dùng tốt nên mua , ra ngoài nó chém 400k đánh bát",5,1
Cũng tạm thoi chị tẩy đc mấy vết dơ mới bị thoi,1,0
Tốt,5,1
chất lượng decal quá ok!,5,1
"Tẩy keo nhựa tốt, dung tich to",4,1
"chả sạch j cả, phí xiền...",2,0
"Sản phẩm nhận được như mô tả của shop, không có gì để phàn nàn!!!",5,1
Ghh,5,1
Tẩy sạch,5,1
That su tot hon mong doi. Sach tat ca vet ban cung đâu,5,1
Hàng giao như quảng cáo.ok,5,1
Hàng hieu gì phải nói,5,1
"sản phẩm tốt, chính hãng",5,1
Rất hài lòng về sản phẩm này,5,1
Nói chung sản phẩm đáp ứng được nhu cầu khi vết nhựa đường nhỏ. Còn vết to và dày thì phải chà mạnh. Đã sử dụng và cho kết quả tốt.,4,1
rất tốt,5,1
Hàng ổn,5,1
sản phẩm tốt trong tầm giá,5,1
Okkkk,4,1
"Đánh bay các vết keo, nhựa đường dính chặt nhất, 5 sao",5,1
Chất lượng tốt,5,1
Hàng sử dụng tốt,5,1
chưa tẩy sạch lắm nha nha,2,0
Rất êm mọi người nên mua xài. Hàng của Mỹ chính hãng,5,1
"Chất lượng tuyệt vời! Tiki đóng gói kỹ, giao hàng nhanh.",5,1
Tẩy khá tốt các loại keo dính,4,1
Tuyệt vời. Mình làm phòng thu có dán keo con *** mà tẩy phăng luôn. Rất đáng đồng tiền. Có đặt thêm 2 chai để xử lý,5,1
"Sản phẩm tốt, shop giao hàng nhanh, đóng gói cẩn thận.",5,1
Cũng dc,5,1
Ok,4,1
OK,5,1
Hai long,5,1
Dùng oki,4,1
lau keo trên mặt bàn rất sạch,5,1
Khá ok,5,1
"Tróc hết sơn, bay màu đồ dùng, keo dính lên kính ko chùi được, mùi hôi nồng khó chịu",1,0
"Quá xịn, tấy rất nhanh",5,1
Dùng trên tấm nhựa dính keo của mình thì không tẩy được. Chắc chỉ phù hợp với một số trường hợp và một số bề mặt.,2,0
Rất tốt,5,1
dùng tốt,5,1
Tốt,5,1
đáng tiền nghen,5,1
Xài tốt,5,1
"không hài lòng vì shop giao hàng đã 1 năm, chỉ còn lại 50% thời gian sử dụng. yêu cầu shop giao hàng mới",2,0
"Sp chính hãng, 👍",5,1
không dùng được,5,1
Hàng ok,5,1
Xài ok,5,1
"Sản phẩm tốt, tẩy keo nhẹ, tẩy sơn rất tốt.",5,1
sản phẩm nên dẹp đi là vừa tốn tiền vô lý,1,0
"Bao bì đóng gói quá kém, chưa kiểm tra chất lượng",2,0
Ok,4,1
Chất lượng tẩy keo bám rất có hiệu quả .,5,1
Được,4,1
"Kg hai long , vi san Phạm kg co cong hieu nhu da ghi",1,0
Mẫu mã xấu như hàng giả nhưng dùng tốt,4,1
"Xe mình màu trắng và hay đi trên quốc lộ qua các đoạn sửa đường nên dính nhiều hạy nhựa đường. Phu dunh dịch này lên  đợi vài giây lau đi là sạch, làm thêm 2-3 lần là trắng hoàn toàn.",4,1
"hàng đúng quảng cáo, đóng gói kỷ lưởng",5,1
Rất tốt,5,1
"Hàng giao nhanh, đóng gói kĩ",5,1
ok,5,1
"Tẩy bay luôn chữ , quá lợi hại",5,1
g,5,1
Tẩy vết keo trên bề mặt nhựa ổn,4,1
"Giao hàng siêu nhanh, giá sêu rẻ, xin cám ơn tiki",5,1
tốt,5,1
"tẩy keo tốt, đóng gói cẩn thận.",5,1
hiệu quả,5,1
shop gói rất cẩn thận tôi đã dùng thử vết bẩn sach,5,1
Chất lượng khá tốt !,5,1
"tốt, dễ lau chùi, mùi hơi khó chịu tí, tẩy sạch là được",5,1
Ok,4,1
tuyệt lắm luôn👍👍👍👍,4,1
Tốt,5,1
Tốt,5,1
ok,5,1
Tot,5,1
Ngon,5,1
"Sản phẩm tốt , tẩy keo nhựa đường ok",5,1
good,5,1
Chưa tốt lắm.,4,1
ok,5,1
Sản phẩm tốt như mong đợi,5,1
G,5,1
tẩy keo hay lắm ạ,5,1
Xịt xong nên để tầm 5-10s sau mới lau sẻ có hiệu quả hơn,5,1
không tẩy được keo như quảng cáo,2,0
Xài tốt. Tẩy ra hết keo.,5,1
sản phẩm tốt,5,1
sản phẩm tốt,5,1
Ok.,4,1
Ok. Ship nhanh,5,1
"Sản phẩm tốt, Hợp giá tiền, Sẽ ủng hộ tiếp Tiki. Goodddddddddddddd.",5,1
Tốt,5,1
sài rất tốt,5,1
"cũng ổn, nhưng ko sạch lắm",4,1
Good,5,1
ổn! nên mua!,5,1
sp đc như ý muốn. shop chuẩn luôn,1,0
Giao hàng nhanh chóng,5,1
Hài lòng,4,1
ok,5,1
"Phun vào nhựa đường tự tan ra, lấy khăn lau qua là sạch, thật sự ngạc nhiên vì hiệu quả",4,1
Chất lượng,5,1
"sản phẩm nhập khẩu, tẩy keo dính trên kính tốt",5,1
"thật sự hài lòng với chai dung dịch này của 3M. vết keo, vết nhựa đường bám cỡ nào thì xịt vào để tầm 10s xong lấy khăn lau qua là ra hết. rất ưng sản phẩm này",5,1
Đóng gói cẩn thận. sản phẩm dùng tốt,5,1
Sp ok,5,1
Hàng chất lượng ?,5,1
Giao hàng nhanh,5,1
Ok,5,1
"Đóng gói kỹ, giao hàng nhanh. Sản phẩm tốt",5,1
Xài rồi thấy OK,5,1
OK,4,1
Tẩy chưa hết băng keo,4,1
ok,5,1
"Hàng quá chất lượng, xịt xong là trôi đi",5,1
Hàng tốt,5,1
ok,5,1
Sản phẩm tốt,5,1
mùi hơi bị hôi. chưa tẩy thử.,4,1
ok ổn,4,1
tốt,5,1
Ok,5,1
tẩy keo rất tốt,5,1
"sản phẩm ok, có thể sử dụng",4,1
Good,5,1
Dùng tẩy keo ổn thay vì phải lấy xăng để tẩy,5,1
sp ok,5,1
"giao hàng nhanh. chất lượng ổn, chịu khó chùi lâu 1 tí mới sạch",4,1
TẨY NHỰA ĐƯỜNG BÁM LÊN Ô TÔ,5,1
"Chất lượng tốt, giá hợp lý, chuyển hàng đúng hẹn.",5,1
Sử dụng để đánh bay nhựa hoa dính lên vỏ xe cũng không đơn giản. Làm cả buổi chỉ làm mờ đi chứ không hết hẳn.,4,1
rất hài lòng,5,1
sản phẩm dùng tuyệt vời,5,1
Chất lượng tốt,5,1
chưa tốt lắm khi gỡ keo trên bề mặt kính,4,1
Không có,4,1
Rất có tác dụng làm bong keo dính trên kính,5,1
"Giá hơi đắt, nhưng bù lại xịt đâu bay đó",5,1
sản phẩm tẩy sạch cả vết nhựa đường bám lâu ngày,5,1
"So good, thank you",5,1
su dung hieu qua cao,5,1
"Hàng dùng chất lượng, xịt một phát lau lại rất sạch",5,1
tẩy rất tốt,5,1
Sản phẩm tốt ạ,5,1
Giao hàng nhanh sản phẩm sử dụng tốt làm sạch nhựa đường keo 3M nhưng các chỗ mốc trên ghế da ko sạch đc mong shop phát huy hơn nữa,5,1
Chất lượng không như quảng cáo.,1,0
xuất sắc,5,1
"Sản phẩm đúng như quảng cáo, chất lượng lau keo rất tốt, gửi hàng chuyên nghiệp thân vỏ nguyên vẹn không móp méo. chai đầy đặn không bị thiếu ml. Rất hài lòng cho 5 sao",5,1
Tẩy nhựa cây nhưng bị bay màu sơn,2,0
ok,5,1
v,5,1
ok,5,1
sản phẩm dùng tốt. mùi hơi nồng xíu,5,1
"Giao hàng đúng hẹn. Sản phẩm tốt, vết keo bám lau sạch trên bề mặt nhựa.",5,1
"chưa hài lòng ,vì ko tẩy dc như ý",2,0
"Xài rất ổn, vết keo để 3,4 ngày xịt lên chưa được 10' là chùi ra",5,1
Sản phẩm tốt. Cảm ơn Tiki,5,1
"Sản phẩm quá tốt , rất hài lòng vượt cả mong đợi",5,1
nhận xét 5 sao cho shop có động lực,5,1
hài lòng sp,5,1
Rất tốt. Đánh bay vết dơ,5,1
"Bán hàng tốt, gửi hàng nhanh chóng!",5,1
Chất lượng tốt,5,1
"Sản phẩm không có vấn đề  Tiki giao hàng nhanh  Nhân viên giao hàng thân thiện, lịch sự   Nhưng shop không trung thực, quảng cáo là có quà tặng , cụ thể là tặng son dưỡng cho đơn từ 229k từ 1-11/10 trong khi đơn của mình 278k , đặt 10/10 mở ra không thấy quà gây thất vọng !",1,0
"Giao hàng siêu nhanh dù kho ở HCM, mình ở HN, shipper thân thiện dù trời đen nghịt sắp mưa.  Sản phẩm mình đã *** qua thì ok, ko bị nặng hay bí da mặt, mùi dịu nhẹ, hàng chính hãng.",5,1
"Thoa lên thấy nhẹ nhàng dễ chịu, để lâu lâu có cảm giác như có lớp phấn nhẹ trên da á??? (Là tui cảm giác vậy chứ dòm hong thấy) Về khoản nâng tông thì có  làm mặt mũi trông sáng *** hơn nha.",5,1
"1 sao chất lượng dv quá tệ, nv chăm sóc kh  1 sao dv vận chuyển đặt hàng 18/6_> 27, 28/6 mới nhận được hàng 1 sao đóng gói sơ sài, vận chuyển móp nát cả hộp. không hề có lót bên trong. Mua bên shoppe có cả  xốp với bọc bóng chống sỗ bảo vệ.  quá tệ, nếu có 0 sao  thì mìn đề xuất hẳn 0 sao cho đẹp.  chất lượng sp còn k biết có fake hay ko :)). mua 1 lần chừa tới già",1,0
"ship thần tốc, đặt hàng t4, sáng t5 hàng đã đến tay. Kem chống nắng này nâng tone rất đẹp, nhưng dễ bị trôi nếu da nhiều dầu, da khô xài mê luôn. Nhưng khuyến mãi thấy tặng son mà k thấy son đâu, k hỉu, mình còn chọn màu r mà, k biết do mình thao tác nhầm hay j, k hỉu, chán",4,1
"Kem chống nắng thoa vào cảm giác rất thích, da mịn và sáng hơn hẳn, giá thành thì cũng OK, nói chung mình thích sản phẩm này rồi á, cảm ơn nhà sản xuất và tiki đã mang đến một sản phẩm chất lượng 🙏🙏🙏🌹🌹🌹🌹🌹🌹🌹",5,1
mua 2 sản phẩm để được tặng son nhưng unbox sản phẩm thì hoàn toàn không có. mình đã rất tin tưởng tiki từ trước đến giờ nhưng lần này thì thất vọng hoàn toàn. mong tiki phản hồi lại mình trong thời gian sớm nhất,1,0
Quảng cao co quà tặng kèm nhưng nhận hàng không có.shop phản hồi hết quà.sẽ ko ghé lại lần 2,1,0
Rất tốt sẽ mua lại,5,1
K thấy tặng ntt he,4,1
"Lần thứ 2 mua lại sản phẩm này. Thú thật mình đến với sản phẩm này thực tình cờ, vô tình đang cần sp chống nắng và search ra sp này. Ấn tượng đầu tiên là vỏ màu sp. Nhìn thực sự bắt mắt và ""nung ninh"" ? Thứ hai là sp của Sunplay. Thứ ba là giá thành. Khi mình mua về sử dụng thì thích ngay luôn. Vì điều quan trọng mình quan tâm nhất đó chính là Alcohol nằm gần cuối bảng thành phần. Rất cảm thấy yên tâm. Tiếp đó là khả năng thẩm thấu kèm theo lớp texture để lại. Rất tuyệt! Lúc trước mình có sử dụng qua 1 vài sp chống nắng khác, bằng giá có, cao hơn cũng có nhưng điều bị dị ứng. May sao sp này lại không ? Mình cũng có mua thử sp sữa chống nắng cùng loại, cả 2 đều ổn nhé ? Ưu điểm: giá thành phù hợp, dễ sử dụng, tiện đem theo, tiệp màu da, không bị nặng da, dễ tẩy trang. Nhược điểm: hơi ra dầu sau 2h sử dụng.",5,1
"Vừa mua xong thì lại giảm giá. Giao hàng lâu quá mất 1 tuần. Hiện sp này vào siêu thị mua giá có 149k và dc tặng thêm 1 sp dưỡng mini nhé. Vì là loại essence nên kết cấu lỏng hơn cream, thoa lên khô nhanh hơn và ko bết dinh tí nào. Hợp với mọi loại da nha, chắc chắn sẽ mua tiếp",4,1
"Hàng dùng tốt, giao nhanh",5,1
10 điểmmmmmmm Mua tiki siu yên tâm Giá ôki Ship siu nhanhh lunnnnnnnn😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣😄,5,1
"Đây là kcn Vật Lí nhé mn ơi. Em đã quên điều này nên mua về dùng, và bị bí da khi phải mang khẩu trang trong giờ làm việc, kết quả là bị lên mụn á. Mn nên cân nhắc kĩ trước khi mua. Da em chỉ hợp kcn hoá học thôi.  Cho 4 sao vì có tặng kèm túi xinh như hình ạ.",4,1
Mùi thơm nhẹ ko kích ứng thẩm thấu nhanh. Dùng lâu xem thế nào. Hiện tại tốt,4,1
"Tiki đóng gói hàng rất cẩn thận. Đánh giá hẳn 5 sao ??  Về sản phẩm: Giá thành quá rẻ so với một sản phẩm rất ok. Chất kem hơi lỏng, dễ tán và không để lại những vệt trắng nha. Rất tiệp với màu da, căng căng bóng kiểu Hàn Xẻng ?? Da mình đang xài retinol nên bị khô vùng quanh miệng nhưng xài em này lên không bị tróc vảy gì luôn ???   Nhược điểm: cay mắt nha mn ơi. Chắc không dám bôi vào bầu mắt nữa. Sáng nay lỡ bôi mà chảy nước mắt với rát mắt hoài luôn ????",5,1
"Sp khá ổn vì sd đã lâu, nhưng cách đóng gói không ổn chúc nào nên xem lại.",4,1
-,5,1
"Không gây kích ứng, bám lâu trên da, êm",5,1
K đc tặng quà gì hết,5,1
"đây là ống thứ 2 mình mua, apply lên da thấy thấm nhanh, k làm đổ dầu, che phủ nhẹ nữa.. da không bị mụn thâm quá nặng thì dùng em này là được rồi, không cần đánh phấn hay cushion hihi. Mình lại mua qua shopback được hoàn 27k.. thích quá trời🤣🤣",5,1
"Sản phẩm thì không có vấn đề gì nhưng vận chuyển thì hơi tệ, hộp hàng của mình bị bẹp lép 😔",4,1
"hống nắng hiệu quả với SPF50+ PA++++. Chống mọi tia UV, che phủ tự nhiên, nâng tông da sáng hồng, trong suốt. Hiệu chỉnh sắc da nhờ sắc tím hoa Lavender độc đáo. Tạo hiệu ứng 3D trong suốt nhờ các hạt ngọc trai siêu mịn. Giữ ẩm và dưỡng sáng da nhờ HA kết hợp Vitamin C. Dạng tinh chất, thấm nhanh, không gây bết dính. Được Cosme (trang thông tin mỹ phẩm uy tín nhất Nhật Bản) bình chọn #1 Kem chống nắng năm 2018. Tinh chất chống nắng hiệu chỉnh sắc da Sunplay Skin Aqua Tone Up UV Essence SPF50+ PA++++  Là một trong những thương hiệu của Rohto-Mentholatum có xuất xứ tại Nhật Bản. Skin Aqua nổi tiếng với những dòng kem chống nắng được nhiều khách hàng ngày nay tin dùng và sử dụng.  Sản phẩm được bình chọn #1 Kem chống nắng tốt nhất năm 2018 bởi Cosme  (trang thông tin mỹ phẩm hàng đầu Nhật Bản)  - Tinh chất chống nắng Sunplay Skin Aqua Tone Up UV Essemce SPF50+ PA++++, không chỉ có thiết kế bao bì độc đáo mà còn chống nắng hiệu quả với các thành phần chống nắng ưu việt, giúp bảo vệ da suốt nhiều giờ liền:       + SPF50+: ngăn tia UVB (ngăn chặn các hiện tượng rát da, cháy nắng,…)       + PA++++: tăng cường chống mọi loại tia UVA (giúp bảo vệ da, ngăn chặn đen sạm, nám, tàn nhang, nếp nhăn, đốm nâu,…)  - Đặc biệt, với công thức độc đáo, Sunplay Skin Aqua Tone Up UV Essence sẽ hiệu chỉnh sắc da nhờ sắc tím hóa Lavender giúp che phủ tự nhiên, nâng tông da sáng hồng, tràn đầy sức sống cho những làn da bị hư tổn.   - Và cùng với các hạt ngọc trai siêu mịn phản chiếu ánh sáng đa chiều, sản phẩm sẽ tạo hiệu ứng trong suốt 3D, giúp da trở nên trong suốt và rạng rỡ hơn bao giờ hết.",4,1
